Track URI,Track Name,Artist Name(s),Artist Genres,Danceability,Energy,Speechiness,Valence,Tempo,Mood
spotify:track:1w0JL6vJdl82xqyRW30HrK,Lost Without You,Delta Goodrem,"australian pop,australian talent show",0.581,0.747,0.0283,0.514,146.301,Workout
spotify:track:5G1sTBGbZT5o4PNRc75RKI,Lonely Boy,The Black Keys,"alternative rock,blues rock,garage rock,indie rock,indietronica,modern blues rock,modern rock,punk blues,rock,roots rock",0.356,0.872,0.068,0.607,166.3,Workout
spotify:track:6uED24Lri4axYr74rfN4aT,Check Yes Juliet (Run Baby Run),We The Kings,"neon pop punk,piano rock,pop punk",0.347,0.916,0.0741,0.369,166.874,Workout
spotify:track:21YnmkSDhUkmkkni22Svc4,In My Blood,Shawn Mendes,"canadian pop,pop,viral pop",0.622,0.709,0.0669,0.488,140.018,Workout
spotify:track:6vrUTGn5p8IrfTZ0J6sIVM,Iris,The Goo Goo Dolls,"neo mellow,permanent wave,pop rock,post-grunge",0.291,0.79,0.0363,0.513,155.667,Workout
spotify:track:4omisSlTk6Dsq2iQD7MA07,Sk8er Boi,Avril Lavigne,"canadian pop,candy pop,pop",0.487,0.9,0.0482,0.484,149.937,Workout
spotify:track:0JzvEqMgKqQVwZSjtEWPgJ,Standing,Kayls,"alternative pop, dark pop",0.671,0.777,0.0742,0.222,172.091,Workout
spotify:track:7pYFPMeK0TnaTGdS6qOtEr,Waterfall,"Stargate, P!nk, Sia","norwegian pop,dance pop,pop,australian dance,australian pop,pop",0.372,0.919,0.3,0.419,182.785,Workout
spotify:track:2Avh5LgyS4UCeYbzmgiSg9,Who You Are,Pearl Jam,"alternative metal,alternative rock,classic rock,grunge,permanent wave,rock",0.427,0.884,0.0905,0.623,176.563,Workout
spotify:track:4PkJ7c9y1CwpuVOiJODnCZ,Someday,Nickelback,"alternative metal,canadian rock,post-grunge",0.455,0.858,0.0391,0.597,163.118,Workout
spotify:track:2eP6GhdRE1Ydnw2uXzo7q8,Harlem Shake,Baauer,"edm,electro house,electronic trap",0.452,0.794,0.0483,0.282,137.825,Workout
spotify:track:7EAkSLnvMY2MiW1piLuSAC,One Of The Boys,Katy Perry,pop,0.564,0.91,0.0522,0.675,145.953,Workout
spotify:track:3cdhgO3vgHyOIADMXokd2t,Nothing,The Script,"celtic rock,pop",0.47,0.837,0.0396,0.522,157.044,Workout
spotify:track:0vur7myNcfUymUt6mHhNZe,How You Remind Me,Nickelback,"alternative metal,canadian rock,post-grunge",0.432,0.795,0.0321,0.519,172.011,Workout
spotify:track:6cIYFBwTv4JGpX7wOk5VIu,Goodbyes (feat. Young Thug),"Post Malone, Young Thug","dfw rap,melodic rap,pop,rap,atl hip hop,atl trap,gangster rap,melodic rap,rap,trap",0.593,0.653,0.0731,0.176,150.036,Workout
spotify:track:1pGQIUrEXuLKhDHPFlqDnC,Soldier,Samantha Jade,"australian pop,australian talent show",0.541,0.949,0.154,0.431,140.096,Workout
spotify:track:1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,"modern rock,pop,rock",0.605,0.822,0.0438,0.288,167.997,Workout
spotify:track:2QIRHAKEYk2Y4EmxWwUoPG,Ladies & Gentlemen,Short Stack,australian pop,0.576,0.97,0.0968,0.342,148.051,Workout
spotify:track:5i8v4dQ9Lfo0CmG7PU64Z2,Only Wanna Be With You,Amy Shark,australian pop,0.527,0.74,0.0413,0.498,164.01,Workout
spotify:track:2sy3y0825aefVtSJzuyOlA,Solutions,The Sundance Kids,"australian pop, indie rock",0.436,0.9,0.078,0.401,156.921,Workout
spotify:track:6RX5iL93VZ5fKmyvNXvF1r,Irreplaceable,Beyoncé,"pop,r&b",0.447,0.694,0.382,0.509,175.868,Workout
spotify:track:3OalxlWH0v14kyBcNBMINt,Mercy,Shawn Mendes,"canadian pop,pop,viral pop",0.562,0.681,0.0871,0.357,148.064,Workout
spotify:track:50fsqNY8pUd9iMIU3UYG2g,Shine Ya Light,Rita Ora,"dance pop,pop,uk pop",0.48,0.835,0.042,0.565,145.546,Workout
spotify:track:2iaHkcO4vBZgwhZXmCIAVH,Wish You Were Sober,Conan Gray,"bedroom pop,pop,pov: indie",0.596,0.702,0.0883,0.652,182.038,Workout
spotify:track:3u2s7Dppp5ID2MxKnqxFyh,Blinded by the Light,Manfred Mann's Earth Band,"album rock,art rock,blues rock,british blues,classic rock,folk rock,hard rock,heartland rock,mellow gold,progressive rock,soft rock,symphonic rock",0.456,0.696,0.0653,0.508,142.156,Workout
spotify:track:0FXsG6FLVIgOZfoymG91HD,Born Slippy (Nuxx),Underworld,"big beat,electronica",0.58,0.954,0.0365,0.331,140.037,Workout
spotify:track:5imShWWzwqfAJ9gXFpGAQh,Waiting On the World to Change,John Mayer,"neo mellow,singer-songwriter",0.578,0.756,0.115,0.663,176.739,Workout
spotify:track:7MPyCqsJcpRaMYM1UTP2Y6,This City - Luca Schreiner Remix,"Sam Fischer, Luca Schreiner","australian pop,singer-songwriter pop,german dance",0.421,0.616,0.209,0.299,169.359,Workout
spotify:track:2q7525kRHfkZnCpQNDxJf1,My Gun,The Rubens,australian indie,0.511,0.864,0.0424,0.658,200.029,Workout
spotify:track:0Dv4DdNy1xnhNcCd9YVoiH,No Good in Goodbye,The Script,"celtic rock,pop",0.366,0.873,0.0436,0.216,156.03,Workout
spotify:track:7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,Queen,"classic rock,glam rock,rock",0.563,0.865,0.16,0.601,156.271,Workout
spotify:track:0UZqLyiCqfEYNFQ9ioNC64,She's Like A Comet,Jebediah,"aussie emo,australian alternative rock,australian rock,perth indie",0.463,0.931,0.0436,0.585,145.013,Workout
spotify:track:1ZozJfi8u9cO2Ob8KwiwNT,Higher,Creed,"alternative metal,nu metal,post-grunge,rock",0.459,0.83,0.0364,0.431,155.827,Workout
spotify:track:0ZUjPkZKjzRi6bgIuJovfY,How Can We Be Lovers,Michael Bolton,soft rock,0.399,0.708,0.0387,0.688,207.424,Workout
spotify:track:7g2b2fQ6jv7qbaVOWeSups,Love The Fall,Michael Paynter,"rock, pop",0.496,0.957,0.0965,0.467,152.099,Workout
spotify:track:3WVIlSndOtSUIzfk39oYMS,Talk Is Cheap,Chet Faker,"art pop,indietronica",0.656,0.61,0.171,0.52,140.058,Workout
spotify:track:4HaKJH8swiAIRuiU2mgr6f,Over Now (with The Weeknd),"Calvin Harris, The Weeknd","dance pop,edm,electro house,house,pop,progressive house,uk dance,canadian contemporary r&b,canadian pop,pop",0.6,0.89,0.0427,0.668,177.995,Workout
spotify:track:63OFKbMaZSDZ4wtesuuq6f,Born To Be Wild,Steppenwolf,"acid rock,album rock,blues rock,british blues,classic canadian rock,classic rock,hard rock,proto-metal,rock,singer-songwriter,soft rock",0.438,0.71,0.0919,0.53,145.928,Workout
spotify:track:7Al0ADUt8SCPiQIBbTcNdR,Spin the Black Circle - Remastered,Pearl Jam,"alternative metal,alternative rock,classic rock,grunge,permanent wave,rock",0.236,0.99,0.095,0.141,217.913,Workout
spotify:track:2zE4tsjS5A3WnmNmrQ6gpC,(Remember The Days Of The) Old Schoolyard,Yusuf / Cat Stevens,"british folk,classic rock,folk,folk rock,mellow gold,singer-songwriter",0.652,0.61,0.0636,0.612,145.964,Workout
spotify:track:48qgKbH9HrrSMj3j6KSPzN,Bow River,Cold Chisel,australian rock,0.272,0.946,0.163,0.564,176.6,Workout
spotify:track:4qcaBnupWEEZO1jeiMonOY,This Love,The Veronicas,"australian pop,candy pop,dance pop,girl group,post-teen pop",0.636,0.747,0.0881,0.616,155.979,Workout
spotify:track:3CrOmXikSbhPlvEj67NVOV,Mother's Daughter,Miley Cyrus,pop,0.598,0.856,0.158,0.573,182.064,Workout
spotify:track:0Vqn5YEx8He1wFlBVJ59f0,Turnaround,Kisschasy,"aussie emo,australian alternative rock",0.349,0.618,0.0356,0.28,177.764,Workout
spotify:track:4X8KnalmdKJE4C0vMb8CmD,Homecoming,Hey Monday,"candy pop,neon pop punk,pixie,pop emo,pop punk",0.393,0.958,0.0871,0.323,150.074,Workout
spotify:track:3KsatAMRt1a7iryhWt5I8U,Wheels,Foo Fighters,"alternative metal,alternative rock,modern rock,permanent wave,post-grunge,rock",0.426,0.792,0.0374,0.557,161.994,Workout
spotify:track:4IDfVjI1TlB1UwlC01T4Bm,Decode - Twilight Soundtrack Version,Paramore,"candy pop,pixie,pop,pop emo,pop punk,rock",0.282,0.866,0.0588,0.277,163.987,Workout
spotify:track:5Ih40KFkj3cSzxgisQxBvX,For What It's Worth,Liam Gallagher,"britpop,britpop revival,solo wave",0.489,0.835,0.0332,0.444,145.885,Workout
spotify:track:09tyJ0VvbLty84iHIV3WQn,Listen to the Band - Single Version,The Monkees,"album rock,beatlesque,bubblegum pop,classic rock,folk rock,heartland rock,mellow gold,psychedelic rock,rock-and-roll,singer-songwriter,soft rock,sunshine pop",0.26,0.659,0.0625,0.537,184.38,Workout
spotify:track:0aivZxY3xfoMexurH5po6q,Leave It Alone,Operator Please,"rock, pop",0.451,0.914,0.0809,0.557,163.017,Workout
spotify:track:59HjlYCeBsxdI0fcm3zglw,Wildest Dreams,Taylor Swift,pop,0.554,0.666,0.0747,0.472,140.056,Workout
spotify:track:4DxybsoSiMUW0JI2oM0SSN,Patience,Take That,"boy band,europop,talent show",0.309,0.783,0.0405,0.372,175.788,Workout
spotify:track:5u5qlnyVaewWugJIjzilIc,Smokin',Boston,"album rock,classic rock,glam metal,hard rock,mellow gold,rock,soft rock",0.197,0.796,0.0645,0.522,175.02,Workout
spotify:track:11Hzn4toShJ4U57Jrj4H0y,Be Good Johnny,Men At Work,"album rock,australian rock,classic rock,hard rock,heartland rock,mellow gold,new romantic,new wave,new wave pop,rock,soft rock",0.596,0.827,0.0736,0.508,151.588,Workout
spotify:track:3Xg626UpqQo2ZgMA82CbbA,Young Forever,"JAY-Z, Mr Hudson","east coast hip hop,gangster rap,hip hop,pop rap,rap",0.632,0.686,0.0777,0.0847,140.296,Workout
spotify:track:7FpoD2ZlcBSj05rEHSZoiB,Who Knew,P!nk,"dance pop,pop",0.691,0.749,0.0274,0.473,140.014,Workout
spotify:track:4S8d14HvHb70ImctNgVzQQ,I Love It (& Lil Pump),"Kanye West, Lil Pump","chicago rap,hip hop,rap,emo rap,miami hip hop,pop rap,rap,trap",0.901,0.522,0.33,0.329,104.053,Workout
spotify:track:76D5nfZbYzZYfUZKGy73jy,7 Seconds (feat. Neneh Cherry),"Youssou N'Dour, Neneh Cherry","afropop,mbalax,world,new wave pop,urban contemporary",0.68,0.702,0.0267,0.509,154.198,Workout
spotify:track:42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,Alessia Cara,"canadian contemporary r&b,canadian pop,pop",0.319,0.739,0.272,0.449,194.169,Workout
spotify:track:6XpczhG192lULA9i4JLqKJ,All Fired Up,Pat Benatar,"album rock,classic rock,glam metal,hard rock,heartland rock,mellow gold,new romantic,new wave pop,rock,singer-songwriter,soft rock",0.666,0.883,0.0484,0.521,148.06,Workout
spotify:track:0frIZMaQwtdV4Ee8nhB1te,Khe Sanh - 2011 Remastered,Cold Chisel,australian rock,0.474,0.918,0.177,0.655,164.049,Workout
spotify:track:5LjSxAIKwyZvQqJ04ZQ0Da,Something About The Way You Look Tonight - Edit Version,Elton John,"glam rock,mellow gold,piano rock,rock",0.48,0.628,0.0262,0.541,143.412,Workout
spotify:track:0p0FOf4FocnvE8hVJMFBvw,Caught In The Crowd,Kate Miller-Heidke,"australian pop,australian singer-songwriter,lilith,piano rock",0.611,0.638,0.0409,0.424,169.92,Workout
spotify:track:012Q7KJWBkuLKsuuveiN1w,Don't Miss You,Amy Pearson,pop,0.471,0.822,0.0371,0.536,182.88,Workout
spotify:track:3QdYxkiZu3ilLRHU6lXYvn,Bad Blood,"Taylor Swift, Kendrick Lamar","pop,conscious hip hop,hip hop,rap,west coast rap",0.654,0.655,0.106,0.221,170.16,Workout
spotify:track:2OqCyO684ShnEOqFQieN3Z,The Saints Are Coming,"U2, Green Day","irish rock,permanent wave,rock,modern rock,permanent wave,punk,rock",0.298,0.815,0.0438,0.113,152.155,Workout
spotify:track:4ymsAGWOmrWYmQ5nbzgeYC,Never Be Your Woman - SHY FX Radio Edit,"Naughty Boy, Wiley, Emeli Sandé, SHY FX","uk contemporary r&b,grime,uk dancehall,uk hip hop,r&b,talent show,drum and bass,jungle,ragga jungle",0.663,0.877,0.0538,0.388,135.989,Workout
spotify:track:4i2WUspbfNZCnhkypoFKrM,Feelin' Way Too Damn Good,Nickelback,"alternative metal,canadian rock,post-grunge",0.51,0.818,0.0415,0.395,156.05,Workout
spotify:track:6SKwQghsR8AISlxhcwyA9R,Marry You,Bruno Mars,"dance pop,pop",0.621,0.82,0.0367,0.452,144.905,Workout
spotify:track:1FP9s72rDYty6mfoOEYKnE,All We Got (feat. KIDDO),"Robin Schulz, KIDDO","deep euro house,deep house,edm,german dance,pop dance,tropical house,pop dance,scandipop",0.504,0.76,0.0426,0.64,183.933,Workout
spotify:track:2tNE4DP5nL85XUJv1glO0a,This Ain't a Love Song,Scouting For Girls,talent show,0.458,0.905,0.0451,0.553,176.667,Workout
spotify:track:6smYfKpqsvpmqBXkLjYGJo,Power,Ellie Goulding,"indietronica,metropopolis,pop,uk pop",0.535,0.648,0.159,0.511,162.084,Workout
spotify:track:2e0x2iafqVsId3HP4Fjgd1,Where The City Meets The Sea,The Getaway Plan,australian alternative rock,0.48,0.863,0.0553,0.501,144.064,Workout
spotify:track:40xhyfAPDoMtv494MfPevP,XO,Beyoncé,"pop,r&b",0.47,0.793,0.26,0.216,170.1,Workout
spotify:track:5U2m76qAMdr3gXI0g6ptlG,Come & Get It,Selena Gomez,"pop,post-teen pop",0.349,0.795,0.0758,0.542,148.985,Workout
spotify:track:5id3Rqn7SPj1LX4FfY4nGz,Together,Sia,"australian dance,australian pop,pop",0.521,0.877,0.0683,0.199,180.007,Workout
spotify:track:2i8EtsynIudUUaLPUkO6rJ,Chandelier,Sia,"australian dance,australian pop,pop",0.286,0.784,0.0749,0.618,173.798,Workout
spotify:track:147k5Uj9xnXzmU9QUZzA2N,Starry Eyed,Ellie Goulding,"indietronica,metropopolis,pop,uk pop",0.501,0.812,0.0375,0.603,149.86,Workout
spotify:track:6AJ50ANJtWNuuR81hwRUlY,See You at the Show,Nickelback,"alternative metal,canadian rock,post-grunge",0.519,0.891,0.0513,0.463,144.054,Workout
spotify:track:0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,"canadian contemporary r&b,canadian pop,pop",0.514,0.73,0.0598,0.334,171.005,Workout
spotify:track:1QQgSUKCG8GakzMOwi4lFS,Rubber Bullets,10cc,"album rock,art rock,classic rock,glam rock,mellow gold,new romantic,soft rock,yacht rock",0.548,0.877,0.124,0.466,148.799,Workout
spotify:track:4z0sS7hwnTZTRKZVahth6J,Hair,Little Mix,"girl group,pop,talent show,uk pop",0.697,0.841,0.0397,0.696,153.962,Workout
spotify:track:79BTOOl7Wb6swu7zlh6ddL,Spaceman,Babylon Zoo,"british alternative rock,grebo,spacegrunge",0.46,0.873,0.0601,0.485,146.244,Workout
spotify:track:4sjLcE0GQ6urc4iUXsUPe9,Kings And Queens,Thirty Seconds To Mars,"modern rock,post-grunge",0.293,0.817,0.0852,0.145,165.0,Workout
spotify:track:5xv4ggemGPNpowZAMwEYHH,Girlfriend - Radio Edit,Avril Lavigne,"canadian pop,candy pop,pop",0.551,0.964,0.114,0.668,163.965,Workout
spotify:track:7nToEPuB95Y5rsJ3VrH3wQ,Masterpiece,Jessie J,"dance pop,pop",0.657,0.737,0.0446,0.573,143.864,Workout
spotify:track:6U8koDtkewQRZPl4X3xQxs,Down Again,The Superjesus,"australian alternative rock,australian rock",0.271,0.833,0.042,0.305,190.779,Workout
spotify:track:5h1W0CYmmJtFzbLCR2CIMk,ROCKSTAR 101,"Rihanna, Slash","barbadian pop,pop,urban contemporary,hard rock,rock",0.337,0.657,0.0964,0.305,174.18,Workout
spotify:track:7kXmJwrZGIhDaLT9sNo3ut,Hey Boy Hey Girl,The Chemical Brothers,"alternative dance,big beat,breakbeat,electronica,rave,trip hop",0.632,0.92,0.0531,0.363,127.001,Workout
spotify:track:2SSYLcSiT7oImgsS8cPyQu,Hot Right Now (feat. RITA ORA) - Radio Edit,"DJ Fresh, Rita Ora","dancefloor dnb,drum and bass,uk dance,dance pop,pop,uk pop",0.524,0.972,0.0431,0.476,175.017,Workout
spotify:track:06yFpl4XLDwILqaGOi3Yac,Do You See What I See?,Hunters & Collectors,australian rock,0.427,0.967,0.0514,0.613,154.919,Workout
spotify:track:6F8MwPCU40qIrl605yp9dP,Paper In Fire,John Mellencamp,"album rock,classic rock,country rock,folk rock,hard rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock",0.607,0.905,0.0426,0.533,141.985,Workout
